rec;send;queue;id_1;id_2;my_id
1587117024659;1587117024534;19;0;5;160
1587117024678;1587117024533;19;0;4;166
1587117024701;1587117024534;19;0;2;168
1587117025043;1587117024942;19;0;3;168
1587117025096;1587117024942;19;0;5;161
1587117025125;1587117024943;19;0;4;167
1587117025149;1587117024942;19;0;2;169
1587117025512;1587117025382;19;0;3;169
1587117025554;1587117025383;19;0;5;162
1587117025581;1587117025381;19;0;4;168
1587117025606;1587117025382;19;0;2;170
1587117025959;1587117025848;19;0;3;170
1587117026015;1587117025848;19;0;5;163
1587117026041;1587117025849;19;0;4;169
1587117026071;1587117025849;19;0;2;171
1587117026446;1587117026309;19;0;3;171
1587117026483;1587117026310;19;0;5;164
1587117026505;1587117026308;19;0;4;170
1587117026529;1587117026309;19;0;2;172
1587117026903;1587117026758;18;0;3;172
1587117026960;1587117026758;19;0;5;165
1587117026982;1587117026759;19;0;4;171
1587117027003;1587117026758;19;0;2;173
1587117027407;1587117027214;19;0;3;173
1587117027425;1587117027214;19;0;5;166
1587117027445;1587117027213;19;0;4;172
1587117027473;1587117027214;18;0;2;174
1587117027828;1587117027668;19;0;3;174
1587117027864;1587117027668;19;0;5;167
1587117027893;1587117027669;19;0;4;173
1587117027922;1587117027668;19;0;2;175
1587117028277;1587117028109;19;0;3;175
1587117028320;1587117028109;19;0;5;168
1587117028352;1587117028108;19;0;4;174
1587117028377;1587117028108;19;0;2;176
1587117028735;1587117028609;18;0;3;176
1587117028797;1587117028608;19;0;5;169
1587117028821;1587117028609;19;0;4;175
1587117028853;1587117028609;18;0;2;177
1587117029192;1587117029054;19;0;3;177
1587117029237;1587117029054;19;0;5;170
1587117029266;1587117029053;19;0;4;176
1587117029293;1587117029053;19;0;2;178
1587117029616;1587117029477;18;0;3;178
1587117029649;1587117029477;18;0;3;178
1587117029668;1587117029477;19;0;5;171
1587117029689;1587117029478;18;0;4;177
1587117029708;1587117029478;19;0;2;179
1587117029994;1587117029824;19;0;3;179
1587117030046;1587117029824;19;0;5;172
1587117030068;1587117029823;19;0;4;178
1587117030091;1587117029823;19;0;2;180
1587117030459;1587117030269;19;0;3;180
1587117030509;1587117030269;19;0;5;173
1587117030534;1587117030269;18;0;4;179
1587117030556;1587117030269;19;0;2;181
1587117030886;1587117030706;19;0;3;181
1587117030913;1587117030706;19;0;5;174
1587117030944;1587117030705;19;0;4;180
1587117030969;1587117030706;19;0;2;182
1587117031369;1587117031162;19;0;3;182
1587117031384;1587117031162;19;0;5;175
1587117031412;1587117031162;19;0;4;181
1587117031438;1587117031162;19;0;2;183
1587117031980;1587117031642;17;0;5;176
1587117032007;1587117031641;18;0;3;183
1587117032028;1587117031641;18;0;4;182
1587117032056;1587117031641;18;0;2;184
1587117032384;1587117032209;19;0;3;184
1587117032440;1587117032209;19;0;2;185
1587117032470;1587117032209;19;0;4;183
1587117032494;1587117032208;18;0;5;177
1587117032831;1587117032667;19;0;3;185
1587117032877;1587117032667;19;0;5;178
1587117032903;1587117032666;19;0;4;184
1587117032935;1587117032667;18;0;2;186
1587117033255;1587117033114;19;0;3;186
1587117033303;1587117033114;19;0;5;179
1587117033326;1587117033115;19;0;4;185
1587117033349;1587117033115;19;0;2;187
1587117033706;1587117033525;19;0;3;187
1587117033741;1587117033526;19;0;5;180
1587117033765;1587117033524;19;0;4;186
1587117033790;1587117033525;19;0;2;188
1587117034140;1587117033964;19;0;3;188
1587117034197;1587117033964;19;0;3;188
1587117034223;1587117033964;19;0;5;181
1587117034248;1587117033965;19;0;4;187
1587117034270;1587117033965;18;0;2;189
1587117034615;1587117034418;19;0;3;189
1587117034663;1587117034418;19;0;5;182
1587117034685;1587117034417;19;0;4;188
1587117034714;1587117034418;19;0;2;190
1587117035037;1587117034858;19;0;3;190
1587117035094;1587117034858;19;0;5;183
1587117035138;1587117034858;19;0;4;189
1587117035170;1587117034858;19;0;2;191
1587117035510;1587117035321;18;0;3;191
1587117035563;1587117035320;19;0;5;184
1587117035595;1587117035320;19;0;4;190
1587117035619;1587117035320;19;0;2;192
1587117035979;1587117035774;19;0;3;192
1587117036028;1587117035774;19;0;3;192
1587117036057;1587117035774;19;0;5;185
1587117036082;1587117035775;18;0;4;191
1587117036104;1587117035774;19;0;2;193
1587117036454;1587117036259;19;0;3;193
1587117036477;1587117036260;19;0;5;186
1587117036504;1587117036259;19;0;4;192
1587117036531;1587117036259;19;0;2;194
1587117036887;1587117036707;19;0;3;194
1587117036937;1587117036707;19;0;5;187
1587117036967;1587117036708;19;0;4;193
1587117036992;1587117036708;18;0;2;195
1587117037361;1587117037169;18;0;3;195
1587117037411;1587117037168;19;0;2;196
1587117037432;1587117037168;19;0;4;194
1587117037458;1587117037168;18;0;5;188
1587117037844;1587117037603;18;0;3;196
1587117037881;1587117037603;19;0;5;189
1587117037913;1587117037604;19;0;4;195
1587117037934;1587117037604;19;0;2;197
1587117038360;1587117038096;19;0;3;197
1587117038395;1587117038096;19;0;3;197
1587117038425;1587117038095;19;0;2;198
1587117038446;1587117038095;18;0;4;196
1587117038472;1587117038095;18;0;5;190
1587117038866;1587117038621;19;0;3;198
1587117038899;1587117038621;19;0;3;198
1587117038923;1587117038621;19;0;2;199
1587117038945;1587117038621;19;0;4;197
1587117038972;1587117038620;18;0;5;191
1587117039366;1587117039122;19;0;3;199
1587117039397;1587117039123;19;0;5;192
1587117039423;1587117039121;19;0;4;198
1587117039468;1587117039122;19;0;2;200
1587117039902;1587117039613;19;0;3;200
1587117039926;1587117039614;19;0;5;193
1587117039949;1587117039614;19;0;4;199
1587117039969;1587117039614;19;0;2;201
1587117040362;1587117040134;19;0;3;201
1587117040386;1587117040133;19;0;5;194
1587117040409;1587117040133;19;0;4;200
1587117040442;1587117040133;19;0;2;202
1587117040792;1587117040550;19;0;3;202
1587117040856;1587117040551;19;0;5;195
1587117040881;1587117040550;19;0;4;201
1587117040914;1587117040550;19;0;2;203
1587117041315;1587117041013;19;0;5;196
1587117041346;1587117041012;19;0;4;202
1587117041370;1587117041013;19;0;2;204
1587117041403;1587117041013;18;0;3;203
1587117041732;1587117041482;18;0;3;204
1587117041781;1587117041013;18;0;3;203
1587117041806;1587117041482;19;0;5;197
1587117041830;1587117041483;19;0;4;203
1587117041857;1587117041483;18;0;2;205
1587117042205;1587117041959;19;0;3;205
1587117042257;1587117041959;19;0;3;205
1587117042280;1587117041959;19;0;5;198
1587117042310;1587117041958;19;0;4;204
1587117042338;1587117041959;19;0;2;206
1587117042680;1587117041959;19;0;3;205
1587117042728;1587117042447;18;0;3;206
1587117042749;1587117042447;19;0;5;199
1587117042782;1587117042448;19;0;4;205
1587117042823;1587117042448;19;0;2;207
1587117042846;1587117042447;18;0;3;206
1587117043144;1587117042936;19;0;3;207
1587117043197;1587117042935;19;0;5;200
1587117043235;1587117042935;19;0;4;206
1587117043279;1587117042936;19;0;2;208
1587117043647;1587117043378;18;0;3;208
1587117043671;1587117043379;19;0;5;201
1587117043695;1587117043378;19;0;4;207
1587117043726;1587117043379;19;0;2;209
1587117044038;1587117043816;19;0;3;209
1587117044089;1587117043817;19;0;5;202
1587117044120;1587117043815;19;0;4;208
1587117044148;1587117043816;19;0;2;210
1587117044534;1587117044250;17;0;3;210
1587117044584;1587117044250;18;0;2;211
1587117044614;1587117044251;19;0;4;209
1587117044646;1587117044250;18;0;5;203
1587117045058;1587117044732;18;0;3;211
1587117045077;1587117044732;19;0;5;204
1587117045105;1587117044730;18;0;4;210
1587117045128;1587117044731;19;0;2;212
1587117045516;1587117045228;19;0;3;212
1587117045554;1587117045228;19;0;3;212
1587117045580;1587117045227;19;0;5;205
1587117045606;1587117045229;19;0;4;211
1587117045624;1587117045229;19;0;2;213
1587117045652;1587117045228;19;0;3;212
1587117046021;1587117045734;19;0;3;213
1587117046070;1587117045734;19;0;5;206
1587117046094;1587117045734;18;0;4;212
1587117046118;1587117045734;19;0;2;214
1587117046512;1587117046192;18;0;3;214
1587117046568;1587117046192;19;0;5;207
1587117046587;1587117046194;19;0;4;213
1587117046608;1587117046193;19;0;2;215
1587117046947;1587117046695;19;0;3;215
1587117047000;1587117046696;19;0;5;208
1587117047019;1587117046694;19;0;4;214
1587117047047;1587117046695;19;0;2;216
1587117047396;1587117047106;18;0;3;216
1587117047454;1587117047105;17;0;5;209
1587117047479;1587117047106;19;0;4;215
1587117047506;1587117047106;19;0;2;217
1587117047864;1587117047570;19;0;3;217
1587117047930;1587117047570;18;0;2;218
1587117047953;1587117047570;19;0;4;216
1587117047984;1587117047571;18;0;5;210
1587117048328;1587117048058;19;0;3;218
1587117048368;1587117048057;19;0;5;211
1587117048399;1587117048059;19;0;4;217
1587117048430;1587117048058;18;0;2;219
1587117048752;1587117048494;19;0;3;219
1587117048800;1587117048495;19;0;5;212
1587117048823;1587117048494;19;0;4;218
1587117048850;1587117048494;19;0;2;220
1587117049225;1587117048911;19;0;3;220
1587117049245;1587117048911;19;0;5;213
1587117049272;1587117048912;19;0;4;219
1587117049296;1587117048912;19;0;2;221
1587117049676;1587117049349;19;0;3;221
1587117049700;1587117049350;19;0;5;214
1587117049725;1587117049349;19;0;4;220
1587117049744;1587117049349;19;0;2;222
1587117050128;1587117049799;19;0;3;222
1587117050175;1587117049799;19;0;5;215
1587117050197;1587117049799;19;0;4;221
1587117050221;1587117049799;19;0;2;223
1587117050586;1587117050263;18;0;3;223
1587117050644;1587117050264;19;0;5;216
1587117050671;1587117050263;19;0;4;222
1587117050689;1587117050263;19;0;2;224
1587117050716;1587117050263;18;0;3;223
1587117051088;1587117050749;19;0;3;224
1587117051127;1587117050749;19;0;5;217
1587117051155;1587117050750;19;0;4;223
1587117051178;1587117050750;19;0;2;225
1587117051510;1587117051213;19;0;3;225
1587117051556;1587117051213;19;0;3;225
1587117051582;1587117051213;19;0;2;226
1587117051606;1587117051213;19;0;4;224
1587117051638;1587117051214;18;0;5;218
1587117051913;1587117051679;18;0;3;226
1587117051941;1587117051679;18;0;3;226
1587117051958;1587117051679;19;0;5;219
1587117051982;1587117051679;19;0;4;225
1587117052007;1587117051679;19;0;2;227
1587117052347;1587117052048;19;0;3;227
1587117052396;1587117052048;19;0;3;227
1587117052434;1587117052048;19;0;5;220
1587117052472;1587117052047;19;0;4;226
1587117052514;1587117052047;19;0;2;228
1587117052832;1587117052543;18;0;3;228
1587117052885;1587117052544;19;0;5;221
1587117052917;1587117052543;18;0;4;227
1587117052953;1587117052543;18;0;2;229
1587117053294;1587117052984;19;0;3;229
1587117053339;1587117052985;19;0;5;222
1587117053358;1587117052984;19;0;4;228
1587117053380;1587117052984;19;0;2;230
1587117053757;1587117053410;19;0;3;230
1587117053813;1587117053410;19;0;5;223
1587117053841;1587117053411;19;0;4;229
1587117053870;1587117053410;19;0;2;231
1587117054266;1587117053908;19;0;3;231
1587117054299;1587117053908;19;0;3;231
1587117054319;1587117053907;19;0;2;232
1587117054349;1587117053907;19;0;4;230
1587117054390;1587117053908;18;0;5;224
1587117054418;1587117053908;19;0;3;231
1587117054459;1587117054434;19;0;5;225
1587117054813;1587117054433;19;0;3;232
1587117054857;1587117054434;19;0;2;233
1587117054879;1587117054433;18;0;4;231
1587117055410;1587117054896;18;0;4;232
1587117055437;1587117054898;18;0;2;234
1587117055463;1587117054897;18;0;5;226
1587117055501;1587117055465;18;0;4;233
1587117055524;1587117055467;19;0;5;227
1587117055887;1587117055466;19;0;2;235
1587117055932;1587117055918;19;0;5;228
1587117055963;1587117055917;18;0;4;234
1587117056331;1587117055917;17;0;3;235
1587117056415;1587117054899;18;0;3;233
1587117056432;1587117055917;18;0;2;236
1587117056461;1587117056447;17;0;5;229
1587117056491;1587117054899;18;0;3;233
1587117056512;1587117056446;19;0;4;235
1587117056826;1587117055465;17;0;3;234
1587117056864;1587117056446;16;0;3;236
1587117056884;1587117056446;19;0;2;237
1587117056920;1587117056891;19;0;4;236
1587117056942;1587117056892;19;0;5;230
1587117056968;1587117056889;18;0;2;238
1587117056995;1587117056889;18;0;3;237
1587117057342;1587117056446;16;0;3;236
1587117057373;1587117057361;19;0;5;231
1587117057402;1587117057361;19;0;4;237
1587117057426;1587117057361;19;0;2;239
1587117057449;1587117057361;19;0;3;238
1587117057867;1587117057838;19;0;3;239
1587117057885;1587117057838;19;0;5;232
1587117057912;1587117057838;19;0;4;238
1587117057935;1587117057838;19;0;2;240
1587117058355;1587117058322;19;0;3;240
1587117058379;1587117058322;19;0;5;233
1587117058408;1587117058321;19;0;4;239
1587117058442;1587117058321;19;0;2;241
1587117058760;1587117058732;19;0;3;241
1587117058792;1587117058732;19;0;5;234
1587117058813;1587117058733;19;0;4;240
1587117058832;1587117058732;19;0;2;242
1587117059194;1587117059151;19;0;3;242
1587117059224;1587117059152;19;0;5;235
1587117059247;1587117059150;19;0;4;241
1587117059272;1587117059150;19;0;2;243
1587117059299;1587117059151;19;0;3;242
1587117059664;1587117059151;19;0;3;242
1587117059722;1587117059668;19;0;3;243
1587117059745;1587117059666;19;0;5;236
1587117059768;1587117059667;19;0;4;242
1587117059793;1587117059667;19;0;2;244
1587117060121;1587117060101;19;0;3;244
1587117060180;1587117060102;19;0;5;237
1587117060203;1587117060100;19;0;4;243
1587117060231;1587117060101;19;0;2;245
1587117060531;1587117060518;19;0;3;245
1587117060582;1587117060517;19;0;5;238
1587117060613;1587117060518;19;0;4;244
1587117060638;1587117060518;19;0;2;246
1587117060988;1587117060966;19;0;3;246
1587117061029;1587117060966;19;0;5;239
1587117061048;1587117060964;19;0;4;245
1587117061075;1587117060965;19;0;2;247
1587117061463;1587117061423;19;0;3;247
1587117061497;1587117061423;19;0;3;247
1587117061519;1587117061422;19;0;5;240
1587117061544;1587117061424;19;0;4;246
1587117061574;1587117061424;19;0;2;248
1587117061948;1587117061918;19;0;3;248
1587117061997;1587117061918;19;0;5;241
1587117062019;1587117061916;19;0;4;247
1587117062043;1587117061917;19;0;2;249
1587117062435;1587117062363;19;0;3;249
1587117062459;1587117062363;19;0;5;242
1587117062485;1587117062364;19;0;4;248
1587117062509;1587117062364;19;0;2;250
1587117062857;1587117062814;19;0;3;250
1587117062907;1587117062815;19;0;5;243
1587117062936;1587117062813;19;0;4;249
1587117062964;1587117062814;19;0;2;251
1587117063325;1587117063228;19;0;3;251
1587117063355;1587117063227;19;0;5;244
1587117063375;1587117063228;19;0;4;250
1587117063403;1587117063228;19;0;2;252
1587117063442;1587117063228;19;0;3;251
1587117063773;1587117063735;19;0;3;252
1587117063822;1587117063735;19;0;5;245
1587117063847;1587117063735;19;0;4;251
1587117063874;1587117063735;19;0;2;253
1587117064228;1587117064176;19;0;3;253
1587117064274;1587117064177;19;0;5;246
1587117064301;1587117064177;19;0;4;252
1587117064328;1587117064177;19;0;2;254
1587117064633;1587117064600;19;0;3;254
1587117064679;1587117064599;19;0;5;247
1587117064704;1587117064599;19;0;4;253
1587117064734;1587117064599;19;0;2;255
1587117065071;1587117064992;19;0;3;255
1587117065108;1587117064992;19;0;5;248
1587117065128;1587117064991;19;0;4;254
1587117065164;1587117064993;19;0;2;256
1587117065575;1587117065447;19;0;3;256
1587117065600;1587117065447;19;0;5;249
1587117065631;1587117065446;19;0;4;255
1587117065661;1587117065447;19;0;2;257
1587117066070;1587117065996;19;0;3;257
1587117066119;1587117065996;19;0;5;250
1587117066143;1587117065997;19;0;4;256
1587117066163;1587117065997;19;0;2;258
1587117066497;1587117066410;19;0;3;258
1587117066542;1587117066409;19;0;5;251
1587117066568;1587117066410;19;0;4;257
1587117066599;1587117066409;19;0;2;259
1587117066920;1587117066834;19;0;3;259
1587117066974;1587117066834;19;0;5;252
1587117066997;1587117066835;19;0;4;258
1587117067024;1587117066835;19;0;2;260
1587117067375;1587117067300;19;0;3;260
1587117067426;1587117067300;19;0;5;253
1587117067454;1587117067299;19;0;4;259
1587117067476;1587117067299;19;0;2;261
1587117067818;1587117067727;19;0;3;261
1587117067863;1587117067726;19;0;5;254
1587117067885;1587117067727;18;0;4;260
1587117067907;1587117067727;18;0;2;262
1587117068266;1587117068177;19;0;3;262
1587117068312;1587117068178;19;0;5;255
1587117068339;1587117068177;19;0;4;261
1587117068362;1587117068177;18;0;2;263
1587117068720;1587117068608;19;0;3;263
1587117068793;1587117068608;19;0;5;256
1587117068824;1587117068609;18;0;4;262
1587117068851;1587117068609;19;0;2;264
1587117069256;1587117069101;19;0;3;264
1587117069276;1587117069101;19;0;2;265
1587117069300;1587117069101;19;0;4;263
1587117069324;1587117069102;18;0;5;257
1587117069737;1587117069101;19;0;3;264
1587117069771;1587117069579;19;0;2;266
1587117069798;1587117069580;19;0;4;264
1587117069822;1587117069579;18;0;5;258
1587117070191;1587117070079;18;0;3;266
1587117070251;1587117070079;19;0;5;259
1587117070278;1587117070078;19;0;4;265
1587117070302;1587117070079;19;0;2;267
1587117070684;1587117070563;18;0;3;267
1587117070732;1587117069578;18;0;3;265
1587117070754;1587117070563;19;0;5;260
1587117070783;1587117070564;19;0;4;266
1587117070804;1587117070563;19;0;2;268
1587117070830;1587117069578;18;0;3;265
1587117071250;1587117071067;18;0;3;268
1587117071284;1587117071066;18;0;2;269
1587117071313;1587117071065;19;0;4;267
1587117071332;1587117071066;18;0;5;261
1587117071705;1587117071560;19;0;3;269
1587117071749;1587117071559;17;0;5;262
1587117071776;1587117071561;18;0;4;268
1587117071804;1587117071560;19;0;2;270
1587117072206;1587117072027;19;0;2;271
1587117072233;1587117072026;19;0;4;269
1587117072255;1587117072028;18;0;5;263
1587117072287;1587117072027;18;0;3;270
1587117072612;1587117072480;19;0;3;271
1587117072669;1587117072481;19;0;5;264
1587117072696;1587117072481;19;0;4;270
1587117072717;1587117072481;19;0;2;272
1587117073085;1587117072941;19;0;3;272
1587117073153;1587117072941;19;0;5;265
1587117073177;1587117072940;19;0;4;271
1587117073209;1587117072941;19;0;2;273
1587117073546;1587117073409;18;0;3;273
1587117073603;1587117073409;19;0;5;266
1587117073626;1587117073410;19;0;4;272
1587117073657;1587117073409;19;0;2;274
1587117073977;1587117073872;19;0;3;274
1587117074026;1587117073872;19;0;2;275
1587117074058;1587117073872;19;0;4;273
1587117074085;1587117073873;18;0;5;267
1587117074436;1587117074301;19;0;3;275
1587117074492;1587117074301;19;0;3;275
1587117074519;1587117074300;19;0;5;268
1587117074547;1587117074301;19;0;4;274
1587117074569;1587117074301;19;0;2;276
1587117074921;1587117074767;19;0;3;276
1587117074957;1587117074767;19;0;5;269
1587117074983;1587117074767;19;0;4;275
1587117075009;1587117074767;19;0;2;277
1587117075407;1587117075204;19;0;3;277
1587117075448;1587117075203;19;0;5;270
1587117075483;1587117075204;19;0;4;276
1587117075507;1587117075204;19;0;2;278
1587117075532;1587117075204;19;0;3;277
1587117075935;1587117075744;19;0;3;278
1587117075973;1587117075744;19;0;5;271
1587117076001;1587117075743;19;0;4;277
