rec;send;queue;id_1;id_2;packet_id
1587490172264;1587490171403;19;0;15;65
1587490172504;1587490164303;6;0;18;61
1587490172587;1587490171406;19;0;10;68
1587490172740;1587490171407;19;0;19;63
1587490172872;1587490171406;19;0;16;65
1587490174016;1587490171406;19;0;14;65
1587490174423;1587490171403;19;0;13;66
1587490174485;1587490171405;18;0;8;69
1587490174828;1587490171404;19;0;11;67
1587490175069;1587490171404;3;0;7;68
1587490175131;1587490171405;19;0;3;88
1587490175276;1587490171407;19;0;20;62
1587490175999;1587490171405;19;0;6;70
1587490176800;1587490171403;19;0;17;64
1587490177354;1587490171407;6;0;18;62
1587490178783;1587490178523;19;0;12;67
1587490178969;1587490178519;7;0;4;72
1587490179051;1587490178519;19;0;5;72
1587490179198;1587490178521;19;0;9;69
1587490179475;1587490178520;19;0;15;66
1587490179718;1587490171407;6;0;18;62
1587490179804;1587490178523;19;0;10;69
1587490179978;1587490178524;19;0;19;64
1587490180113;1587490178523;19;0;16;66
1587490181187;1587490178523;19;0;14;66
1587490181615;1587490178520;19;0;13;67
1587490181701;1587490178522;18;0;8;70
1587490182038;1587490178521;19;0;11;68
1587490182268;1587490178521;3;0;7;69
1587490182342;1587490178521;19;0;3;89
1587490182493;1587490178524;19;0;20;63
1587490183298;1587490178522;19;0;6;71
1587490184618;1587490178524;6;0;18;63
1587490185779;1587490185744;19;0;14;67
1587490186101;1587490185743;19;0;12;68
1587490186263;1587490185743;6;0;4;73
1587490186350;1587490185740;19;0;5;73
1587490186488;1587490185742;19;0;9;70
1587490186771;1587490185741;18;0;15;67
1587490187010;1587490185745;4;0;7;70
1587490187093;1587490185742;19;0;3;90
1587490187233;1587490185746;19;0;19;65
1587490187369;1587490185744;19;0;16;67
1587490188802;1587490185741;19;0;13;68
1587490188897;1587490185743;18;0;8;71
1587490189239;1587490185741;19;0;10;70
1587490189507;1587490185742;19;0;2;91
1587490189684;1587490185745;19;0;20;64
1587490190408;1587490185743;19;0;6;72
1587490191155;1587490178520;19;0;17;65
1587490191728;1587490185744;6;0;18;64
1587490192880;1587490192782;19;0;14;68
1587490193147;1587490192781;19;0;12;69
1587490193328;1587490192778;6;0;4;74
1587490193409;1587490192777;19;0;5;74
1587490193543;1587490192780;19;0;9;71
1587490193825;1587490185742;19;0;11;69
1587490194071;1587490185744;6;0;18;64
1587490194149;1587490192779;18;0;15;68
1587490194298;1587490192782;19;0;19;66
1587490194448;1587490192782;19;0;16;68
1587490195956;1587490192779;19;0;13;69
1587490196031;1587490192781;18;0;8;72
1587490196368;1587490192780;19;0;11;70
1587490196610;1587490192780;3;0;7;71
1587490196675;1587490185742;19;0;11;69
