rec;send;queue;id_1;id_2;my_id
1587121345012;1587121344708;3;0;4;496
1587121345330;1587121345193;11;0;5;573
1587121345354;1587121345192;3;0;2;577
1587121345467;1587121168635;9;0;5;178
1587121345519;1587121345192;3;0;4;497
1587121345815;1587121345667;12;0;5;574
1587121345839;1587121345668;3;0;2;578
1587121346264;1587121346138;13;0;5;575
1587121346696;1587121346572;12;0;5;576
1587121346721;1587121346572;2;0;2;579
1587121346839;1587121203233;7;0;5;260
1587121346898;1587121345668;3;0;4;498
1587121346929;1587121206908;6;0;5;269
1587121347240;1587121347102;14;0;5;577
1587121347264;1587121347101;4;0;2;580
1587121347372;1587121243038;5;0;5;356
1587121347440;1587121317664;3;0;4;452
1587121347469;1587121245381;4;0;5;361
1587121347790;1587121347624;15;0;5;578
1587121347814;1587121347625;5;0;2;581
1587121347916;1587121249014;3;0;5;369
1587121347970;1587121347624;4;0;4;499
1587121348004;1587121313796;2;0;5;510
1587121348118;1587121346572;4;0;3;224
1587121348334;1587121348184;18;0;5;579
1587121348363;1587121348185;6;0;2;582
1587121348517;1587121348184;4;0;4;500
1587121348561;1587121348184;3;0;3;226
1587121348652;1587121348184;3;0;3;226
1587121348839;1587121348706;19;0;5;580
1587121348864;1587121348705;6;0;2;583
1587121348995;1587121348706;4;0;4;501
1587121349046;1587121348184;3;0;3;226
1587121349290;1587121349155;18;0;5;581
1587121349321;1587121349155;6;0;2;584
1587121349513;1587121348184;3;0;3;226
1587121349605;1587121348706;2;0;3;227
1587121349813;1587121349663;19;0;5;582
1587121349847;1587121349664;3;0;3;228
1587121350004;1587121349664;3;0;4;503
1587121350059;1587121347101;3;0;3;225
1587121350164;1587121347101;3;0;3;225
1587121350383;1587121350224;5;0;2;586
1587121350484;1587121350223;18;0;5;583
1587121350545;1587121350223;3;0;4;504
1587121350600;1587121349663;5;0;2;585
1587121350692;1587121350223;4;0;3;229
1587121350895;1587121350738;18;0;5;584
1587121350919;1587121350738;4;0;3;230
1587121351057;1587121350738;3;0;4;505
1587121351094;1587121350738;5;0;2;587
1587121351372;1587121351221;19;0;5;585
1587121351408;1587121351220;5;0;2;588
1587121351549;1587121351220;3;0;4;506
1587121351600;1587121088939;14;0;3;4
1587121351690;1587121089770;13;0;3;6
1587121351886;1587121351734;19;0;5;586
1587121351913;1587121351733;5;0;2;589
1587121352064;1587121351220;3;0;4;506
1587121352114;1587121089770;13;0;3;6
1587121352228;1587121090571;12;0;3;8
1587121352435;1587121352276;19;0;5;587
1587121352459;1587121352276;5;0;2;590
1587121352658;1587121351219;5;0;3;231
1587121352763;1587121352275;7;0;3;233
1587121352975;1587121352793;19;0;5;588
1587121352998;1587121352793;5;0;2;591
1587121353156;1587121351220;3;0;4;506
1587121353205;1587121352794;8;0;3;234
1587121353303;1587121090891;11;0;3;9
1587121353501;1587121353333;19;0;5;589
1587121353522;1587121353334;4;0;2;592
1587121353665;1587121353333;3;0;4;507
1587121353712;1587121352275;7;0;3;233
1587121354003;1587121353820;19;0;5;590
1587121354026;1587121353819;6;0;2;593
1587121354194;1587121353820;3;0;4;508
1587121354246;1587121090891;11;0;3;9
1587121354339;1587121092115;9;0;3;12
1587121354537;1587121354358;19;0;5;591
1587121354562;1587121354359;5;0;2;594
1587121354600;1587121353820;8;0;3;236
1587121354728;1587121354358;3;0;4;509
1587121355039;1587121354843;19;0;5;592
1587121355063;1587121354844;5;0;2;595
1587121355203;1587121354843;3;0;4;510
1587121355332;1587121354358;8;0;3;237
1587121355521;1587121355349;19;0;5;593
1587121355552;1587121355349;4;0;2;596
1587121355609;1587121355349;8;0;3;239
1587121355738;1587121355349;3;0;4;511
1587121355781;1587121354843;7;0;3;238
1587121355874;1587121354843;7;0;3;238
1587121356090;1587121355889;19;0;5;594
1587121356117;1587121355888;5;0;2;597
1587121356273;1587121349155;3;0;4;502
1587121356398;1587121355889;9;0;3;240
1587121356642;1587121356415;19;0;5;595
1587121356670;1587121356415;4;0;2;598
1587121356726;1587121092115;9;0;3;12
1587121356880;1587121356415;9;0;3;241
1587121356964;1587121091715;9;0;3;11
1587121357196;1587121356979;19;0;5;596
1587121357223;1587121356979;4;0;2;599
1587121357276;1587121356980;11;0;3;242
1587121357394;1587121356415;4;0;4;512
1587121357439;1587121091715;9;0;3;11
1587121357539;1587121356980;11;0;3;242
1587121357766;1587121357549;19;0;5;597
1587121357800;1587121357549;3;0;2;600
1587121357954;1587121356980;3;0;4;513
1587121358078;1587121092880;7;0;3;14
1587121358309;1587121358057;19;0;5;598
1587121358337;1587121358058;3;0;2;601
1587121358465;1587121358058;3;0;4;515
1587121358593;1587121358059;12;0;3;244
1587121358834;1587121358570;19;0;5;599
1587121358867;1587121358569;3;0;2;602
1587121358919;1587121092462;7;0;3;13
1587121359005;1587121358570;3;0;4;516
1587121359136;1587121092462;7;0;3;13
1587121359378;1587121359109;19;0;5;600
1587121359409;1587121359111;13;0;3;246
1587121359632;1587121359604;3;0;2;603
1587121359870;1587121359604;19;0;5;601
1587121360139;1587121360100;2;0;2;604
1587121360372;1587121360099;19;0;5;602
1587121360510;1587121358570;3;0;4;516
1587121360623;1587121360593;3;0;2;605
1587121360854;1587121360594;18;0;5;603
1587121361012;1587121360593;3;0;4;517
1587121361114;1587121361077;3;0;2;606
1587121361340;1587121361076;18;0;5;604
1587121361498;1587121361077;3;0;4;518
1587121361589;1587121361554;3;0;2;607
1587121361819;1587121361555;19;0;5;605
1587121361988;1587121361555;3;0;4;519
1587121362146;1587121362102;3;0;2;608
1587121362380;1587121362101;19;0;5;606
1587121362558;1587121362101;3;0;4;520
1587121362669;1587121362618;3;0;2;609
1587121362904;1587121362619;19;0;5;607
1587121363072;1587121362619;3;0;4;521
1587121363171;1587121363127;3;0;2;610
1587121363388;1587121363126;19;0;5;608
1587121363545;1587121363127;3;0;4;522
1587121363641;1587121363612;19;0;5;609
1587121363986;1587121357548;2;0;4;514
1587121364103;1587121364066;19;0;5;610
1587121364147;1587121364065;3;0;2;611
1587121364495;1587121364066;4;0;4;523
1587121364605;1587121364568;19;0;5;611
1587121364642;1587121364569;2;0;2;612
1587121364996;1587121364568;4;0;4;524
1587121365089;1587121365044;19;0;5;612
1587121365331;1587121365045;3;0;2;613
1587121365572;1587121365512;19;0;5;613
1587121365809;1587121365511;3;0;2;614
1587121365966;1587121365045;4;0;4;525
1587121366060;1587121365999;19;0;5;614
1587121366297;1587121366000;3;0;2;615
1587121366444;1587121366000;3;0;4;527
1587121366535;1587121366482;19;0;5;615
1587121366776;1587121366482;3;0;2;616
1587121366923;1587121366481;3;0;4;528
1587121366964;1587121366948;3;0;2;617
1587121367030;1587121366948;19;0;5;616
1587121367389;1587121366949;3;0;4;529
1587121367452;1587121367423;4;0;2;618
1587121367518;1587121367425;19;0;5;617
1587121367748;1587121367425;19;0;5;617
1587121367913;1587121367423;3;0;4;530
1587121367983;1587121367947;3;0;2;619
1587121368034;1587121367947;19;0;5;618
1587121368378;1587121367948;3;0;4;531
1587121368415;1587121368400;19;0;5;619
1587121368437;1587121368400;4;0;2;620
1587121368747;1587121368400;3;0;4;532
1587121368796;1587121368772;19;0;5;620
1587121368827;1587121368772;4;0;2;621
1587121369248;1587121368773;3;0;4;533
1587121369287;1587121369265;19;0;5;621
1587121369318;1587121369265;4;0;2;622
1587121369754;1587121369265;3;0;4;534
1587121369787;1587121369759;19;0;5;622
1587121369817;1587121369759;3;0;2;623
1587121370265;1587121369760;3;0;4;535
1587121370308;1587121370251;19;0;5;623
1587121370330;1587121370250;3;0;2;624
1587121370771;1587121370753;3;0;4;536
1587121370805;1587121370753;19;0;5;624
1587121370830;1587121370754;3;0;2;625
1587121371270;1587121371223;3;0;4;537
1587121371298;1587121371224;19;0;5;625
1587121371325;1587121371224;3;0;2;626
1587121371780;1587121371730;3;0;4;538
1587121371810;1587121371729;19;0;5;626
1587121371837;1587121371728;3;0;2;627
1587121372329;1587121372284;3;0;4;539
1587121372365;1587121372285;19;0;5;627
1587121372399;1587121372286;4;0;2;628
1587121372845;1587121372810;3;0;4;540
1587121372893;1587121372810;19;0;5;628
1587121372924;1587121372809;4;0;2;629
1587121373329;1587121373263;3;0;4;541
1587121373363;1587121373263;19;0;5;629
1587121373392;1587121373264;4;0;2;630
1587121373833;1587121373765;3;0;4;542
1587121373867;1587121373764;19;0;5;630
1587121373895;1587121373763;4;0;2;631
1587121374313;1587121374290;19;0;5;631
1587121374372;1587121374289;3;0;4;543
1587121374421;1587121374290;4;0;2;632
1587121374819;1587121374796;19;0;5;632
1587121374877;1587121374797;3;0;4;544
1587121374921;1587121374795;5;0;2;633
1587121375205;1587121374796;19;0;3;278
1587121375315;1587121375284;19;0;5;633
1587121375408;1587121375284;5;0;2;634
1587121375758;1587121375725;19;0;5;634
1587121375831;1587121375283;3;0;4;545
1587121375903;1587121375724;5;0;2;635
1587121376219;1587121375725;19;0;3;280
1587121376276;1587121375725;19;0;3;280
1587121376348;1587121376318;19;0;5;635
1587121376419;1587121376317;3;0;4;546
1587121376465;1587121376317;5;0;2;636
1587121376822;1587121376787;19;0;5;636
1587121376902;1587121376788;3;0;4;547
1587121376945;1587121376787;5;0;2;637
1587121377301;1587121377257;19;0;5;637
1587121377378;1587121377256;3;0;4;548
1587121377430;1587121377257;5;0;2;638
1587121377737;1587121377256;19;0;3;283
1587121377835;1587121377792;19;0;5;638
1587121377895;1587121377792;3;0;4;549
1587121377950;1587121377791;5;0;2;639
1587121378229;1587121377792;19;0;3;284
1587121378330;1587121378279;19;0;5;639
1587121378404;1587121378278;3;0;4;550
1587121378453;1587121378279;5;0;2;640
1587121378739;1587121378278;19;0;3;285
1587121378848;1587121378792;19;0;5;640
1587121378922;1587121378793;3;0;4;551
1587121378965;1587121378791;5;0;2;641
1587121379329;1587121379272;19;0;5;641
1587121379403;1587121379271;3;0;4;552
1587121379455;1587121379272;5;0;2;642
1587121379749;1587121379271;19;0;3;287
1587121379848;1587121379785;19;0;5;642
1587121379921;1587121379786;3;0;4;553
1587121379973;1587121379785;5;0;2;643
1587121380271;1587121379786;19;0;3;288
1587121380328;1587121380303;5;0;2;644
1587121380395;1587121380303;19;0;5;643
1587121380468;1587121380302;3;0;4;554
1587121380852;1587121380825;4;0;2;645
1587121380903;1587121380825;19;0;5;644
1587121380970;1587121380826;3;0;4;555
1587121381371;1587121381347;4;0;2;646
1587121381448;1587121381346;19;0;5;645
1587121381526;1587121381345;3;0;4;556
1587121381880;1587121381854;4;0;2;647
1587121381965;1587121381854;19;0;5;646
1587121382032;1587121381855;3;0;4;557
1587121382389;1587121382354;4;0;2;648
1587121382464;1587121382354;19;0;5;647
1587121382523;1587121382353;3;0;4;558
1587121382930;1587121382883;4;0;2;649
1587121382998;1587121382882;19;0;5;648
1587121383075;1587121382883;3;0;4;559
1587121383439;1587121383396;4;0;2;650
1587121383509;1587121383396;19;0;5;649
1587121383568;1587121383395;3;0;4;560
1587121383960;1587121383906;4;0;2;651
1587121384054;1587121383905;19;0;5;650
1587121384099;1587121383907;3;0;4;561
1587121384418;1587121384394;4;0;2;652
1587121384532;1587121384395;19;0;5;651
1587121384593;1587121384393;3;0;4;562
1587121384936;1587121384907;4;0;2;653
1587121385065;1587121384906;19;0;5;652
1587121385122;1587121384907;3;0;4;563
1587121385459;1587121385439;19;0;5;653
1587121385488;1587121385439;3;0;2;654
1587121385636;1587121385437;3;0;4;564
1587121385959;1587121385931;19;0;5;654
1587121385984;1587121385931;4;0;2;655
1587121386140;1587121385932;3;0;4;565
1587121386397;1587121386376;19;0;5;655
1587121386437;1587121386376;4;0;2;656
1587121386609;1587121386375;3;0;4;566
1587121386952;1587121386917;19;0;5;656
1587121386973;1587121386918;4;0;2;657
1587121387168;1587121386918;3;0;4;567
1587121387518;1587121387480;19;0;5;657
1587121387546;1587121387479;4;0;2;658
1587121387694;1587121387479;3;0;4;568
1587121388028;1587121387981;19;0;5;658
1587121388064;1587121387982;4;0;2;659
1587121388202;1587121387983;3;0;4;569
1587121388545;1587121388502;19;0;5;659
1587121388573;1587121388501;4;0;2;660
1587121389036;1587121388990;19;0;5;660
1587121389065;1587121388990;4;0;2;661
1587121389183;1587121388500;3;0;4;570
1587121389494;1587121389429;19;0;5;661
1587121389521;1587121389429;3;0;2;662
1587121389674;1587121389430;3;0;4;571
1587121390026;1587121389940;19;0;5;662
1587121390050;1587121389940;3;0;2;663
1587121390180;1587121389430;3;0;4;571
1587121390501;1587121390422;19;0;5;663
1587121390536;1587121390422;3;0;2;664
1587121390710;1587121390421;3;0;4;572
1587121391021;1587121390953;19;0;5;664
1587121391045;1587121390953;3;0;2;665
1587121391220;1587121390953;3;0;4;573
1587121391550;1587121391462;18;0;5;665
1587121391576;1587121391463;3;0;2;666
1587121391722;1587121391462;3;0;4;574
1587121392005;1587121391916;18;0;5;666
1587121392030;1587121391916;3;0;2;667
1587121392201;1587121391914;3;0;4;575
1587121392507;1587121392412;19;0;5;667
1587121392542;1587121392411;3;0;2;668
1587121392682;1587121392412;3;0;4;576
1587121393012;1587121392902;18;0;5;668
1587121393033;1587121392902;2;0;2;669
1587121393196;1587121392901;3;0;4;577
1587121393499;1587121393404;19;0;5;669
1587121393526;1587121393403;3;0;2;670
1587121393694;1587121393404;3;0;4;578
1587121393991;1587121393882;18;0;5;670
1587121394017;1587121393883;3;0;2;671
1587121394193;1587121393881;3;0;4;579
1587121394464;1587121394377;19;0;5;671
1587121394495;1587121394377;3;0;2;672
1587121394655;1587121394378;3;0;4;580
1587121394955;1587121394861;19;0;5;672
1587121394987;1587121394861;3;0;2;673
1587121395136;1587121394861;3;0;4;581
1587121395428;1587121395344;19;0;5;673
1587121395454;1587121395344;3;0;2;674
1587121395637;1587121395344;3;0;4;582
1587121395949;1587121395851;19;0;5;674
1587121395975;1587121395851;3;0;2;675
1587121396125;1587121395850;3;0;4;583
1587121396439;1587121396308;19;0;5;675
1587121396459;1587121396307;3;0;2;676
1587121396604;1587121396308;3;0;4;584
1587121396921;1587121396790;19;0;5;676
1587121396944;1587121396790;3;0;2;677
1587121397073;1587121396789;3;0;4;585
1587121397412;1587121397267;19;0;5;677
1587121397443;1587121397266;3;0;2;678
1587121397563;1587121397268;3;0;4;586
1587121397875;1587121397748;19;0;5;678
1587121397903;1587121397749;3;0;2;679
1587121398015;1587121397747;3;0;4;587
1587121398330;1587121398187;19;0;5;679
1587121398350;1587121398187;3;0;2;680
1587121398502;1587121398188;3;0;4;588
1587121398810;1587121398662;19;0;5;680
1587121398838;1587121398662;3;0;2;681
1587121399285;1587121399126;19;0;5;681
1587121399308;1587121399125;2;0;2;682
1587121399466;1587121365511;3;0;4;526
1587121399783;1587121399624;19;0;5;682
1587121399810;1587121399624;3;0;2;683
1587121399952;1587121399623;3;0;4;590
1587121400275;1587121400098;19;0;5;683
1587121400302;1587121400098;3;0;2;684
1587121400458;1587121400099;2;0;4;591
1587121400748;1587121400590;19;0;5;684
1587121400777;1587121400590;3;0;2;685
1587121400925;1587121400590;3;0;4;592
1587121401249;1587121401074;19;0;5;685
1587121401277;1587121401073;3;0;2;686
1587121401439;1587121401074;3;0;4;593
1587121401737;1587121401581;19;0;5;686
1587121401766;1587121401581;3;0;2;687
1587121401936;1587121401581;2;0;4;594
1587121402205;1587121402064;19;0;5;687
1587121402240;1587121402064;3;0;2;688
1587121402390;1587121402064;3;0;4;595
1587121402696;1587121402539;19;0;5;688
1587121402725;1587121402540;2;0;2;689
1587121402886;1587121402064;3;0;4;595
1587121403180;1587121403036;19;0;5;689
1587121403209;1587121403036;3;0;2;690
1587121403388;1587121403037;3;0;4;596
1587121403687;1587121403522;19;0;5;690
1587121403712;1587121403522;3;0;2;691
1587121403879;1587121403521;3;0;4;597
1587121404171;1587121404024;19;0;5;691
1587121404196;1587121404023;3;0;2;692
1587121404347;1587121403521;3;0;4;597
1587121404638;1587121404459;19;0;5;692
1587121404662;1587121404459;3;0;2;693
1587121404837;1587121404458;3;0;4;598
1587121405154;1587121404968;19;0;5;693
1587121405174;1587121404968;3;0;2;694
1587121405325;1587121404969;3;0;4;599
1587121405656;1587121405448;19;0;5;694
1587121405678;1587121405448;3;0;2;695
1587121405832;1587121405447;3;0;4;600
1587121406160;1587121405959;19;0;5;695
1587121406179;1587121405959;3;0;2;696
1587121406327;1587121405960;3;0;4;601
1587121406662;1587121406433;18;0;5;696
1587121406681;1587121406434;3;0;2;697
1587121406824;1587121398661;2;0;4;589
1587121407151;1587121406932;19;0;5;697
1587121407170;1587121406932;3;0;2;698
1587121407309;1587121406933;4;0;4;602
1587121407640;1587121407427;19;0;5;698
1587121407671;1587121407428;3;0;2;699
1587121407801;1587121407427;4;0;4;603
1587121408124;1587121407901;19;0;5;699
1587121408158;1587121407901;2;0;2;700
1587121408273;1587121407902;4;0;4;604
1587121408589;1587121408377;19;0;5;700
1587121408615;1587121408377;3;0;2;701
1587121408756;1587121408376;4;0;4;605
1587121409085;1587121408868;19;0;5;701
1587121409117;1587121408867;3;0;2;702
1587121409540;1587121409322;19;0;5;702
1587121409568;1587121409322;3;0;2;703
1587121409743;1587121408868;4;0;4;606
1587121410073;1587121409831;18;0;5;703
1587121410100;1587121409830;3;0;2;704
1587121410239;1587121409831;4;0;4;607
1587121410545;1587121410311;18;0;5;704
1587121410571;1587121410311;3;0;2;705
1587121410737;1587121410310;4;0;4;608
1587121411059;1587121410818;19;0;5;705
1587121411080;1587121410817;3;0;2;706
1587121411230;1587121410818;3;0;4;609
1587121411529;1587121411308;18;0;5;706
1587121411557;1587121411309;3;0;2;707
1587121411744;1587121411308;4;0;4;610
1587121412073;1587121411836;19;0;5;707
1587121412254;1587121411836;3;0;4;611
1587121412562;1587121412319;19;0;5;708
1587121412584;1587121412320;4;0;2;708
1587121412761;1587121412319;3;0;4;612
1587121413062;1587121412844;19;0;5;709
1587121413096;1587121412845;4;0;2;709
1587121413227;1587121412844;3;0;4;613
1587121413329;1587121413295;19;0;5;710
1587121413586;1587121413294;4;0;2;710
1587121413704;1587121413294;3;0;4;614
1587121413811;1587121413771;19;0;5;711
1587121414039;1587121413772;4;0;2;711
1587121414176;1587121413771;3;0;4;615
1587121414270;1587121414227;19;0;5;712
1587121414495;1587121414226;4;0;2;712
1587121414626;1587121413771;3;0;4;615
1587121414721;1587121414689;19;0;5;713
1587121414991;1587121414691;4;0;2;713
1587121415155;1587121414690;3;0;4;616
1587121415249;1587121415213;19;0;5;714
1587121415496;1587121415212;4;0;2;714
1587121415642;1587121415213;3;0;4;617
1587121415735;1587121415694;19;0;5;715
1587121415992;1587121415696;4;0;2;715
1587121416212;1587121416151;19;0;5;716
1587121416457;1587121416150;4;0;2;716
1587121416574;1587121415695;3;0;4;618
1587121416654;1587121416607;19;0;5;717
1587121416932;1587121416608;4;0;2;717
1587121417045;1587121416607;3;0;4;619
1587121417150;1587121417084;19;0;5;718
1587121417430;1587121417083;4;0;2;718
1587121417653;1587121417580;19;0;5;719
1587121417925;1587121417581;4;0;2;719
1587121418077;1587121418053;19;0;5;720
1587121418382;1587121418052;4;0;2;720
1587121418536;1587121417082;3;0;4;620
1587121418573;1587121418553;19;0;5;721
1587121418917;1587121418554;4;0;2;721
1587121419045;1587121418554;3;0;4;621
1587121419091;1587121419061;19;0;5;722
1587121419410;1587121419061;4;0;2;722
1587121419543;1587121419061;3;0;4;622
1587121419594;1587121419550;19;0;5;723
1587121419911;1587121419552;4;0;2;723
1587121420064;1587121419552;3;0;4;623
1587121420104;1587121420046;19;0;5;724
1587121420401;1587121420046;4;0;2;724
1587121420570;1587121420545;3;0;4;624
1587121420609;1587121420544;19;0;5;725
1587121420917;1587121420546;4;0;2;725
1587121421068;1587121421014;3;0;4;625
1587121421105;1587121421014;19;0;5;726
1587121421402;1587121421013;5;0;2;726
1587121421557;1587121421502;3;0;4;626
1587121421612;1587121421501;19;0;5;727
1587121421921;1587121421502;6;0;2;727
1587121421967;1587121421501;19;0;3;373
1587121422111;1587121421502;3;0;4;626
1587121422158;1587121422051;19;0;5;728
1587121422469;1587121422049;7;0;2;728
1587121422512;1587121422050;19;0;3;374
1587121422635;1587121421502;3;0;4;626
1587121422674;1587121422570;19;0;5;729
1587121422992;1587121422571;7;0;2;729
1587121423038;1587121422570;19;0;3;375
1587121423161;1587121423107;3;0;4;627
1587121423218;1587121423108;19;0;5;730
1587121423555;1587121423107;6;0;2;730
1587121423704;1587121423655;3;0;4;628
1587121423745;1587121423654;19;0;5;731
1587121424044;1587121423655;6;0;2;731
1587121424075;1587121423654;19;0;3;377
1587121424165;1587121424142;19;0;5;732
1587121424219;1587121424141;3;0;4;629
1587121424549;1587121424141;6;0;2;732
1587121424596;1587121424142;19;0;3;378
1587121424677;1587121424654;19;0;5;733
1587121424728;1587121424654;3;0;4;630
1587121425071;1587121424655;7;0;2;733
1587121425111;1587121424654;19;0;3;379
1587121425182;1587121425159;19;0;5;734
1587121425234;1587121425158;3;0;4;631
1587121425556;1587121425158;7;0;2;734
1587121425598;1587121425159;19;0;3;380
1587121425672;1587121425639;19;0;5;735
1587121425734;1587121425640;3;0;4;632
1587121426072;1587121425640;7;0;2;735
1587121426120;1587121425640;19;0;3;381
1587121426154;1587121425640;19;0;3;381
1587121426223;1587121426186;19;0;5;736
1587121426278;1587121426185;3;0;4;633
1587121426576;1587121426184;8;0;2;736
1587121426618;1587121426185;19;0;3;382
1587121426696;1587121426655;19;0;5;737
1587121426765;1587121426656;3;0;4;634
1587121427105;1587121426656;8;0;2;737
1587121427165;1587121426655;19;0;3;383
1587121427245;1587121427199;19;0;5;738
1587121427296;1587121427199;3;0;4;635
1587121427667;1587121427199;8;0;2;738
1587121427714;1587121426655;19;0;3;383
1587121427786;1587121427756;19;0;5;739
1587121427841;1587121427756;3;0;4;636
1587121428179;1587121427757;8;0;2;739
1587121428233;1587121427756;19;0;3;385
1587121428263;1587121427200;18;0;3;384
1587121428321;1587121428280;19;0;5;740
1587121428381;1587121427756;3;0;4;636
1587121428678;1587121428279;10;0;2;740
1587121428716;1587121428280;19;0;3;386
1587121428795;1587121428740;19;0;5;741
1587121428841;1587121428741;3;0;4;637
1587121429166;1587121428741;10;0;2;741
1587121429207;1587121428740;19;0;3;387
1587121429291;1587121429227;19;0;5;742
1587121429333;1587121429227;3;0;4;638
1587121429651;1587121429226;10;0;2;742
1587121429693;1587121429227;19;0;3;388
1587121429773;1587121429705;19;0;5;743
1587121430075;1587121429706;11;0;2;743
1587121430124;1587121429706;19;0;3;389
1587121430147;1587121430134;12;0;2;744
1587121430223;1587121430135;19;0;5;744
1587121430275;1587121429706;3;0;4;639
1587121430597;1587121430135;19;0;3;390
1587121430659;1587121430633;13;0;2;745
1587121430732;1587121430633;19;0;5;745
1587121430788;1587121430634;3;0;4;640
1587121431101;1587121430633;19;0;3;391
1587121431152;1587121431131;13;0;2;746
1587121431178;1587121430633;19;0;3;391
1587121431249;1587121431130;19;0;5;746
1587121431317;1587121430634;3;0;4;640
1587121431622;1587121431130;19;0;3;392
1587121431670;1587121431644;13;0;2;747
1587121431698;1587121431130;19;0;3;392
1587121431765;1587121431645;19;0;5;747
1587121431830;1587121431645;3;0;4;641
1587121432112;1587121431645;19;0;3;393
1587121432158;1587121432132;14;0;2;748
1587121432239;1587121432132;19;0;5;748
1587121432306;1587121432131;3;0;4;642
1587121432591;1587121432132;19;0;3;394
1587121432651;1587121432610;13;0;2;749
1587121432684;1587121432132;19;0;3;394
1587121432765;1587121432609;19;0;5;749
1587121432819;1587121432610;3;0;4;643
1587121433089;1587121432609;19;0;3;395
1587121433144;1587121433101;14;0;2;750
1587121433175;1587121433102;19;0;3;396
1587121433260;1587121433102;19;0;5;750
1587121433308;1587121433101;3;0;4;644
1587121433561;1587121433102;19;0;3;396
1587121433612;1587121433573;13;0;2;751
1587121433712;1587121433572;19;0;5;751
1587121433783;1587121433573;3;0;4;645
1587121434055;1587121433572;19;0;3;397
1587121434104;1587121434037;13;0;2;752
1587121434126;1587121432609;19;0;3;395
1587121434211;1587121434038;18;0;5;752
1587121434264;1587121434037;3;0;4;646
1587121434578;1587121434037;18;0;3;398
1587121434633;1587121434037;18;0;3;398
1587121434665;1587121434037;18;0;3;398
1587121434697;1587121434037;18;0;3;398
1587121434781;1587121434554;19;0;5;753
1587121434822;1587121434555;3;0;4;647
1587121435016;1587121435003;19;0;5;754
1587121435042;1587121434554;19;0;3;399
1587121435084;1587121435003;13;0;2;754
1587121435112;1587121434554;11;0;2;753
1587121435237;1587121435002;3;0;4;648
1587121435555;1587121435529;19;0;5;755
1587121435578;1587121435003;19;0;3;400
1587121435638;1587121435529;19;0;3;401
1587121435668;1587121435003;19;0;3;400
1587121435696;1587121435003;19;0;3;400
1587121436093;1587121436061;19;0;5;756
1587121436128;1587121435529;19;0;3;401
1587121436184;1587121436061;19;0;3;402
1587121436217;1587121435529;19;0;3;401
1587121436243;1587121436060;12;0;2;756
1587121436332;1587121435530;3;0;4;649
1587121436737;1587121436590;12;0;2;757
1587121436831;1587121436589;18;0;5;757
1587121437163;1587121437132;19;0;5;758
1587121437191;1587121436590;18;0;3;403
1587121437247;1587121437131;13;0;2;758
1587121437272;1587121435003;19;0;3;400
1587121437293;1587121435529;12;0;2;755
1587121437370;1587121437131;3;0;4;650
1587121437656;1587121437622;19;0;5;759
1587121437689;1587121437132;19;0;3;404
1587121437749;1587121437622;19;0;3;405
1587121437892;1587121437131;3;0;4;650
1587121438175;1587121438139;19;0;5;760
1587121438206;1587121437622;19;0;3;405
1587121438290;1587121438138;11;0;2;760
1587121438404;1587121438138;3;0;4;651
1587121438665;1587121438627;19;0;5;761
1587121438695;1587121438138;19;0;3;406
1587121438737;1587121438627;19;0;3;407
1587121438792;1587121438627;12;0;2;761
1587121438894;1587121438138;3;0;4;651
1587121439145;1587121439103;19;0;5;762
1587121439176;1587121438627;19;0;3;407
1587121439231;1587121439104;13;0;2;762
1587121439261;1587121437623;12;0;2;759
1587121439402;1587121439103;3;0;4;652
1587121439506;1587121439104;19;0;3;408
1587121439654;1587121439617;19;0;5;763
1587121439683;1587121439618;15;0;2;763
1587121439731;1587121439618;19;0;3;409
1587121439762;1587121439104;19;0;3;408
1587121439876;1587121439617;3;0;4;653
1587121439976;1587121439618;19;0;3;409
1587121440164;1587121440110;19;0;5;764
1587121440192;1587121440111;16;0;2;764
1587121440235;1587121440110;19;0;3;410
1587121440332;1587121440109;3;0;4;654
1587121440425;1587121440110;19;0;3;410
1587121440614;1587121440566;19;0;5;765
1587121440640;1587121440566;16;0;2;765
1587121440692;1587121440567;19;0;3;411
1587121440802;1587121440567;3;0;4;655
1587121441099;1587121441029;19;0;5;766
1587121441121;1587121441028;16;0;2;766
1587121441174;1587121441029;19;0;3;412
1587121441336;1587121441029;3;0;4;656
1587121441481;1587121441029;19;0;3;412
1587121441631;1587121441610;14;0;2;767
1587121441684;1587121441609;19;0;5;767
1587121441718;1587121441029;19;0;3;412
1587121441772;1587121441029;19;0;3;412
1587121441888;1587121441608;3;0;4;657
1587121441998;1587121441609;19;0;3;413
1587121442164;1587121442123;15;0;2;768
1587121442224;1587121442124;18;0;5;768
1587121442281;1587121442124;19;0;3;414
1587121442616;1587121442578;16;0;2;769
1587121442681;1587121442578;19;0;5;769
1587121442737;1587121442578;19;0;3;415
1587121442842;1587121442577;3;0;4;659
1587121443090;1587121443046;16;0;2;770
1587121443160;1587121443046;19;0;5;770
1587121443205;1587121443047;19;0;3;416
1587121443331;1587121443047;3;0;4;660
1587121443438;1587121443047;19;0;3;416
1587121443584;1587121443542;15;0;2;771
1587121443657;1587121443541;19;0;5;771
1587121443682;1587121443047;19;0;3;416
1587121443729;1587121443540;18;0;3;417
1587121443829;1587121443541;2;0;4;661
1587121443935;1587121443540;18;0;3;417
1587121444093;1587121444053;16;0;2;772
